Source Package,URL_lookaside,SHA256_lookaside,Error_lookaside,File Name,Protocol,URL_source,SHA256_source,Error_source,SHA256_match,has_error,File Extension,source_number,num_versions_uploaded_to_lookaside,status,Error_source_normalized
ast,https://src.fedoraproject.org/repo/pkgs/ast/ast-9.2.10.tar.gz/sha512/b559535496b88b33845bd3732bb6ee80572dc0d8d963173e0199d44be09add244244d9aab90642de84c65714bca6c73b5bdc3b3290a55f171e6f3ce7643250f5/ast-9.2.10.tar.gz,5a7ff2a65bcb80db062d7f25341a199725863571c5610f8e177a7636fcdc8ff4,,ast-9.2.10.tar.gz,http:,http://www.starlink.ac.uk/download/ast/ast-9.2.10.tar.gz,c80da06f18de7438af9158ab6b2b23bb6ad14c207b2fd3d4899ea2d35d1b0919,,false,false,tar.gz,0,1,very_suspicious,
astigmatic-grand-hotel-fonts,https://src.fedoraproject.org/repo/pkgs/astigmatic-grand-hotel-fonts/grand-hotel.zip/md5/063bf9d3b518fc286c41447da58c640c/grand-hotel.zip,b3d8ff8193a5f30ea9352e6a496243b18ad147d34f375db7214ff7739b157ead,,grand-hotel.zip,https:,https://www.fontsquirrel.com/fonts/download/grand-hotel/grand-hotel.zip,bf3e64d3b225a0b866274f7ee0fa5e8fe5f478864fe8cf28b6ef378fc335800a,,false,false,zip,0,1,very_suspicious,
atari++,https://src.fedoraproject.org/repo/pkgs/atari++/atari++_1.85.tar.gz/sha512/e5e8e34c758d40c7e855a01d0ff5220945b1e9081ebd16bccbf26d87a462581137c557cbdb614a646491a8eacdeafb8961c0fb4e900cf46d87f262f2147c34da/atari++_1.85.tar.gz,2db193554b355d747e41f0e10b15fd50c910ddb9e4e33d1c925f780b0c1ef484,,atari++_1.85.tar.gz,http:,http://www.xl-project.com/download/atari++_1.85.tar.gz,d0920d58dbb6e24f5ba2566ad5f42a51602a0d13733c24d6e21a531d0b987a12,,false,false,tar.gz,0,1,very_suspicious,
atinject,https://src.fedoraproject.org/repo/pkgs/atinject/1.0.5.tar.gz/sha512/20db5898c99a232b9ccb8dd13600d67f729476f4e585ba2e0a721e408c3e72479cc6089663499e6da75cd1852075d7abc59df76156290f4307a343b760695e21/1.0.5.tar.gz,e1ea99beee783b0f7bf4a366e052abe09255cbd51b806841c0841bab8184c420,,1.0.5.tar.gz,https:,https://github.com/eclipse-ee4j/injection-api/archive/1.0.5.tar.gz,582134953ffc75cd517e5f3449e8d2562f31986dd9c6f8c3b3d0af3df17bf4cb,,false,false,tar.gz,0,1,very_suspicious,
atomes,https://src.fedoraproject.org/repo/pkgs/atomes/v1.1.14.tar.gz/sha512/1be8de3e6a5c394eaf53701441864646b55b4ca1ef1bf01b6f7fbe2a85058a14507def6cf5a260d55abf5cf9e9d00a63a1009e94ff4077fb7733d9eef9592d39/v1.1.14.tar.gz,8ca9bc54fd0693b26bbc9456c29dfadccdb35ca17a2ba991b8f6202cd2962b39,,v1.1.14.tar.gz,https:,https://github.com/Slookeur/Atomes-GNU/archive/refs/tags/v1.1.14.tar.gz,2b70e58c2eaffa7026a52aa1bb6b34d541be04734ecb048fa5cd2e8ab4e5545e,,false,false,tar.gz,0,2,very_suspicious,
auter,https://src.fedoraproject.org/repo/pkgs/auter/1.0.0.tar.gz/sha512/a2caa7d89f7baf966f1c694bbf390e495b9c04472ff30cdfe01485a1bdc5a7b08535f068e71ff0a2015a07d6d323e61f1d3880060db9edd6e464e6a6985cce76/1.0.0.tar.gz,c4a617aa46abf150ded1f5be0f02846f2b850d13db628dbcf080f59f5995bb52,,1.0.0.tar.gz,https:,https://github.com/rackerlabs/auter/archive/1.0.0.tar.gz,3e5b7074bdcddf50a730a58886ec49343ad9a29a1cfd8adb52f16b959053df2e,,false,false,tar.gz,0,1,very_suspicious,
autofs,https://src.fedoraproject.org/repo/pkgs/autofs/autofs-5.1.9.tar.gz/sha512/30a7a47b92c0bccacb32744709c3c45df3c5263317106bcb6737e402f03c587c748232d617a967768e49111ff95ca6bddedb1c445ed4d7eebc66c0e3ea9ed2ec/autofs-5.1.9.tar.gz,e8ee13a2e333cf8612f2824f191752d2e9eee57db612508edf3a246a2549bc3a,,autofs-5.1.9.tar.gz,https:,https://www.kernel.org/pub/linux/daemons/autofs/v5/autofs-5.1.9.tar.gz,46c30b763ef896f4c4a6df6d62aaaef7afc410e0b7f50d52dbfc6cf728cacd4f,,false,false,tar.gz,0,1,very_suspicious,
avl,https://src.fedoraproject.org/repo/pkgs/avl/avl3.36.tgz/sha512/e39449d065568ca84f3d3db47ece140f192f18781d238fe83b3f38eca7e0b0caa5950506a131c3cb160938a6615aadc3b143e7caef50f235519316ca59a5ebd9/avl3.36.tgz,da6ad3eb7fcef15aa1f6246630e7c3ffefe013805d5fba3ff1cb250a5278596a,,avl3.36.tgz,http:,http://web.mit.edu/drela/Public/web/avl/avl3.36.tgz,9c16440cdbde8fdfbfab8373175e5d45ba8ea66b257d85a220eb80aaa36f1435,,false,false,tgz,0,1,very_suspicious,
baekmuk-bdf-fonts,https://src.fedoraproject.org/repo/pkgs/baekmuk-bdf-fonts/baekmuk-bdf-2.2.tar.gz/md5/48c0405ffbdf45e1311a978b65b47f4c/baekmuk-bdf-2.2.tar.gz,eec120d5c7e41672c2157fb4e1040a532f1d4de79e4845c28b243d73a4daa54c,,baekmuk-bdf-2.2.tar.gz,http:,http://kldp.net/frs/download.php/1428/baekmuk-bdf-2.2.tar.gz,f355758d8e97271265e7e2e03b5e57e7fcaeb0acdac2c8857ad80733400846b5,,false,false,tar.gz,0,1,very_suspicious,
bash-argsparse,https://src.fedoraproject.org/repo/pkgs/bash-argsparse/bash-argsparse-1.8.tar.gz/sha512/047c0e9b4bd6e85a46378e29e7d9b0a7aff82fe6699c2530be8fe4381d934cb5149b93f897bae8fa557a513d7dafb955820eb9a725503a1d9b2b50a5e4d80279/bash-argsparse-1.8.tar.gz,858ec1178a2df92733733a7d2d3f3e2dce1986f7c961affc471ac078c8ed6276,,bash-argsparse-1.8.tar.gz,http:,http://argsparse.livna.org/bash-argsparse-1.8.tar.gz,e56ed8b499d2604f914037954d98ea683a50776373d01ac951b314070af29233,,false,false,tar.gz,0,1,very_suspicious,
bcm43xx-fwcutter,https://src.fedoraproject.org/repo/pkgs/bcm43xx-fwcutter/bcm43xx-fwcutter-006.tar.bz2/md5/83efd18480a4d151fc81a5f3ece60f93/bcm43xx-fwcutter-006.tar.bz2,5153c94ab59ed9d3f1a6c4ed4764953be61cefbf27a9c6b04c24cca7d44034ce,,bcm43xx-fwcutter-006.tar.bz2,http:,http://download.berlios.de/bcm43xx/bcm43xx-fwcutter-006.tar.bz2,8e28c928f91fc2062b26d9eab16d1eb869538edf9a0459bef5f4fa3450b01eef,,false,false,tar.bz2,0,1,very_suspicious,
beefy-miracle-backgrounds,https://src.fedoraproject.org/repo/pkgs/beefy-miracle-backgrounds/beefy-miracle-backgrounds-16.91.0.tar.xz/md5/b6c129aaee8deeae9bd426bfa91cb712/beefy-miracle-backgrounds-16.91.0.tar.xz,c1b852af14c7b053e490c4a429ee09501d184e90c7408584f708fa44a649705e,,beefy-miracle-backgrounds-16.91.0.tar.xz,https:,https://fedorahosted.org/released/design-team/beefy-miracle-backgrounds-16.91.0.tar.xz,8efb479a25ae3bb3cd9e72ae9d4ec4ad44bda496c33f98f6032d253b2f9b88b1,,false,false,tar.xz,0,1,very_suspicious,
beefy-miracle-kde-theme,https://src.fedoraproject.org/repo/pkgs/beefy-miracle-kde-theme/beefy-miracle-kde-theme-16.91.0.3.tar.bz2/md5/8c6885ab05dd8c85b3a3a548b53924dc/beefy-miracle-kde-theme-16.91.0.3.tar.bz2,79586af479f8066830b28194c61124eb07e91f984dd7888c8482696c7486def6,,beefy-miracle-kde-theme-16.91.0.3.tar.bz2,https:,https://fedorahosted.org/releases/f/e/fedora-kde-artwork/beefy-miracle-kde-theme-16.91.0.3.tar.bz2,d6ba2cd4c52ff290ebebcde0cf442d7798b5317c924001308b740338b86dc283,,false,false,tar.bz2,0,1,very_suspicious,
berusky,https://src.fedoraproject.org/repo/pkgs/berusky/berusky-1.7.1.tar.gz/md5/582edadd5cc642b6ce10f53e58c7d0fc/berusky-1.7.1.tar.gz,8382218ae37669e457fd552bf4690ad3b2b91d8a52701655a457e191d3da4e74,,berusky-1.7.1.tar.gz,http:,http://www.anakreon.cz/download/berusky-1.7.1.tar.gz,4d812e54eb54113eb0a495752695e24c1b22d2f6e7c5bbbb10f9cf2e3a072039,,false,false,tar.gz,0,1,very_suspicious,
berusky2,https://src.fedoraproject.org/repo/pkgs/berusky2/berusky2-0.12.tar.gz/sha512/9d85778fabb6f66fd0f924cfba63f77eebadecfa075d8fd0b52072e37b9fdd44aa238b1912543c1e49662b71db3e466459891f8265264984a27c41a72ca067d0/berusky2-0.12.tar.gz,2e86c11ec99758332a880b010f6cb4a57414d848038b7915ddc052df0812ca51,,berusky2-0.12.tar.gz,http:,http://www.anakreon.cz/download/berusky2-0.12.tar.gz,67daa65f08a447c3b4176995fe47942aea30a6ef13640730c2bb2bed16984504,,false,false,tar.gz,0,1,very_suspicious,
blender,https://src.fedoraproject.org/repo/pkgs/blender/blender-4.2.0.tar.xz/sha512/623ee71a46333c856142095174e1f10cc132d193c6ac74afd3140b8e1b0cee896112fe341ce6dc97f63ac817b558dc7765166732d75dbb5c1efcf9fccde56304/blender-4.2.0.tar.xz,6d53f48708295384ac31ae2f1cc6af5987be875a45e4158e0e63d86658f4abbb,,blender-4.2.0.tar.xz,https:,https://download.blender.org/source/blender-4.2.0.tar.xz,30515eafbac3301bf33af859945315d209cac4f8ee1dc0e312b4fbce50a85be2,,false,false,tar.xz,0,1,very_suspicious,
bltk,https://src.fedoraproject.org/repo/pkgs/bltk/bltk-1.1.0.tar.gz/md5/c2bc40133854127ddbbe3c38469a52d7/bltk-1.1.0.tar.gz,1a257adabdc926be0db18af767e3a902fc6b1be37627a06b66714866bb6027a5,,bltk-1.1.0.tar.gz,http:,http://www.lesswatts.org/patches/bltk/bltk-1.1.0.tar.gz,4c081d10e2720728e333e36143d408b0bf8e522887d16bc40640d59b86a4887b,,false,false,tar.gz,0,1,very_suspicious,
bonnie++,https://src.fedoraproject.org/repo/pkgs/bonnie++/bonnie++-2.00a.tgz/sha512/1776f8406ccd0341f13bd952830f063e7df8fc2bd6d5c837de875dd5f817e29982b2a6358049221bffcae8faa7489560d2a1af46d79d8eb221d515d797236bdc/bonnie++-2.00a.tgz,a8d33bbd81bc7eb559ce5bf6e584b9b53faea39ccfb4ae92e58f27257e468f0e,,bonnie++-2.00a.tgz,http:,http://www.coker.com.au/bonnie++/experimental/bonnie++-2.00a.tgz,c751dab3be45d40e75f522d9d483eef143713316cb2d6f1148c54c12af06818d,,false,false,tgz,0,1,very_suspicious,
bournal,https://src.fedoraproject.org/repo/pkgs/bournal/bournal-1.5.tar.gz/md5/465efa201af345c3bb3acdb47b1f7c67/bournal-1.5.tar.gz,c1c339ea141b6a1fd79ad80e9cccfab97f389cd6ca71942055a5b14b85d5638a,,bournal-1.5.tar.gz,https:,https://github.com/jose1711/bournal/archive/1.5.tar.gz#/bournal-1.5.tar.gz,b708ced39272765b3e82cc5cfce1092969cf791459f3d8d98a7bcb6eca27cff1,,false,false,tar.gz,0,1,very_suspicious,
btbuilder,https://src.fedoraproject.org/repo/pkgs/btbuilder/btbuilder-0.5.19.tgz/sha512/6a82b191cf3164df94784e75020bedac7add103e593e005cd9437f9defa3304601efbf9077b7eebda5de26c8d49068685d1f0e07717f3b80dea0b64888f3339b/btbuilder-0.5.19.tgz,1c940ac2e9e3a3084c31c571c29c9735ea4506b91b6379519994d698935b402a,,btbuilder-0.5.19.tgz,http:,http://www.identicalsoftware.com/btbuilder/btbuilder-0.5.19.tgz,5fd29ab7dbf3b7d1f2ad63b1e4dc5e8e5b43cd3f4f6a358922a54043c4035ade,,false,false,tgz,0,1,very_suspicious,
bubblemon,https://src.fedoraproject.org/repo/pkgs/bubblemon/bubblemon-dockapp-1.46.tar.gz/md5/f1f86fe5c725bf3a6f5fef8709992931/bubblemon-dockapp-1.46.tar.gz,f928073d3c69b2668e89b93cdcca5f390437831aab3eac3aa2129f8713e79dbf,,bubblemon-dockapp-1.46.tar.gz,http:,http://www.ne.jp/asahi/linux/timecop/software/bubblemon-dockapp-1.46.tar.gz,1d5ecb630e33b16f7f3d14488cb5f854fdbba6e8c77877cec32cfe8307740203,,false,false,tar.gz,0,1,very_suspicious,
buildstream,https://src.fedoraproject.org/repo/pkgs/buildstream/buildstream-1.6.9.tar.gz/sha512/19f6853b9c6de36e4538e24cea330805467bd457f5c411c6622da7619ce66bd012a49c68ce1b0bf5a98030c55de398cd74a8d9942a4c1f6e664be74e60c4d54e/buildstream-1.6.9.tar.gz,35faccb3ff792ff6178d67e39779673391f31281b9bac493b862c5c38bc4b2a6,,buildstream-1.6.9.tar.gz,https:,https://github.com/apache/buildstream/archive/1.6.9/buildstream-1.6.9.tar.gz,2b6e71dbe7176e9d314f6040b47db9d94e8e60ad6938b89598d579989dc80855,,false,false,tar.gz,0,1,very_suspicious,
calcurse,https://src.fedoraproject.org/repo/pkgs/calcurse/calcurse-4.8.1.tar.gz/sha512/a0a0bcfceb28a4e363168711a3c2de8f6e94d7f12aa78ff40f157c247ea6a41646bd218a1defba2d128b131ed0ab71c4d417820a0af0adbaa215011b11f0a040/calcurse-4.8.1.tar.gz,d86bb37014fd69b8d83ccb904ac979c6b8ddf59ee3dbc80f5a274525e4d5830a,,calcurse-4.8.1.tar.gz,https:,https://calcurse.org/files/calcurse-4.8.1.tar.gz,f2957bc167c36bb904835140632725e0b3d606b3ba850affbc49e7cdd859daa8,,false,false,tar.gz,0,1,very_suspicious,
cdargs,https://src.fedoraproject.org/repo/pkgs/cdargs/cdargs-1.35.tar.gz/md5/50be618d67f0b9f2439526193c69c567/cdargs-1.35.tar.gz,ee35a8887c2379c9664b277eaed9b353887d89480d5749c9ad957adf9c57ed2c,,cdargs-1.35.tar.gz,http:,http://www.skamphausen.de/downloads/cdargs/cdargs-1.35.tar.gz,d65d26b8e689510f7e864b9a41a1a194ae70e040b1949f7adddb434be2ff1803,,false,false,tar.gz,0,1,very_suspicious,
cffconvert,https://src.fedoraproject.org/repo/pkgs/cffconvert/cff-converter-python-2.0.0.tar.gz/sha512/59a33af498a370390f2cfa78dc011d6488e7f71cb8d569213da74c7c61cfe641fffb6345f65d8b877287b4578fde238d93269c448dc19ddf5aaf0c9e314bf22b/cff-converter-python-2.0.0.tar.gz,81915a8b1e8ec342af218155c7db2f079a12da8e60c46f5579060b2c3a7109b5,,cff-converter-python-2.0.0.tar.gz,https:,https://github.com/citation-file-format/cff-converter-python/archive/2.0.0/cff-converter-python-2.0.0.tar.gz,add0c4d82f1c846ea987a64d9aa80204a79c86301a01c7645ba569fab7228f08,,false,false,tar.gz,0,1,very_suspicious,
cfitsio,https://src.fedoraproject.org/repo/pkgs/cfitsio/cfitsio-4.4.0.tar.gz/sha512/9358b1ed94fdc456cf8c0ddcb346c08f6bc97ee862c31366f3fae2d1be8d5278ffc79da01e41ceebf67ebc831f58bce3551e087c883bbf6b396133110d74b076/cfitsio-4.4.0.tar.gz,95900cf95ae760839e7cb9678a7b2fad0858d6ac12234f934bd1cb6bfc246ba9,,cfitsio-4.4.0.tar.gz,http:,http://heasarc.gsfc.nasa.gov/FTP/software/fitsio/c/cfitsio-4.4.0.tar.gz,c42bd609151c0b0d7c4f3578d425ae7aaa9afa4828cab35c0accea588e290c29,,false,false,tar.gz,0,1,very_suspicious,
cgit,https://src.fedoraproject.org/repo/pkgs/cgit/cgit-1.2.3.tar.xz/sha512/58f9bb644b07be49dc51f3ef30a3d0e53699cede3c06b1d6920f3874fe846c83dd2589632aa84357b70ea2d60272448409aa1b892f405d14dd6745f5559b4504/cgit-1.2.3.tar.xz,5a5f12d2f66bd3629c8bc103ec8ec2301b292e97155d30a9a61884ea414a6da4,,cgit-1.2.3.tar.xz,https:,https://git.zx2c4.com/cgit/snapshot/cgit-1.2.3.tar.xz,e46d150883b66f653fd98ebf9dd4a4ec01094d4cc92b4c5d987686d72bb08e4c,,false,false,tar.xz,0,1,very_suspicious,
check-create-certificate,https://src.fedoraproject.org/repo/pkgs/check-create-certificate/check-create-certificate-d0971baf5d13e06aaa600581efe3adba6631e06a.tar.gz/md5/473fcf219172194c03302fe95536a81d/check-create-certificate-d0971baf5d13e06aaa600581efe3adba6631e06a.tar.gz,dae8c32d1d619181946ee3c1150d84214612b711ed2c05201374ed5952f963b0,,check-create-certificate-d0971baf5d13e06aaa600581efe3adba6631e06a.tar.gz,https:,https://github.com/jdsn/check-create-certificate/archive/d0971baf5d13e06aaa600581efe3adba6631e06a/check-create-certificate-d0971baf5d13e06aaa600581efe3adba6631e06a.tar.gz,8b6e1fc13f2cd031cd3e679f6e0f8ce84c1dcee37f83b2ccfec1c51b444aafe3,,false,false,tar.gz,0,1,very_suspicious,
checksec,https://src.fedoraproject.org/repo/pkgs/checksec/checksec-2.7.1.tar.gz/sha512/877a08cc2e335dc6378d52fc2e1ff39860dcf646e17be04addc50de99a3c68c1eaba0f843d6844ec9d3c687d7245379a008a2230838dc7a48e5b28893eacdee0/checksec-2.7.1.tar.gz,94b7cd8f9b1fb63341abf166d66d1264aa5136f6fc0f72d28ff9f8af1fcf3c0b,,checksec-2.7.1.tar.gz,https:,https://github.com/slimm609/checksec.sh/archive/2.7.1/checksec-2.7.1.tar.gz,eba0616f4033385d6093608a2a2aad3c2debb847d6778c87346f89c80946684f,,false,false,tar.gz,0,1,very_suspicious,
cjose,https://src.fedoraproject.org/repo/pkgs/cjose/cjose-0.6.2.2.tar.gz/sha512/71a087709816f0aac060a7c5f037068e981366b1809f6ee32e39eaded02ad8be061b0e2fa5093515a8acec10c7f4aca232281004426221b4b7e5edbd203eb49c/cjose-0.6.2.2.tar.gz,7bb257bf56580cd788473725f88a72263b6de15282060fa211b2a838ad75a0f9,,cjose-0.6.2.2.tar.gz,https:,https://github.com/OpenIDC/cjose/releases/download/v0.6.2.2/cjose-0.6.2.2.tar.gz,2de8652b23ee3e15398176e8b2aaa513aa89635368f2748fbc304f8aefe910a4,,false,false,tar.gz,0,1,very_suspicious,
clustershell,https://src.fedoraproject.org/repo/pkgs/clustershell/ClusterShell-1.9.2.tar.gz/sha512/852c9dcbe333965fa853e4360da7305c448dc037348ede18c0417d763e68d4bafad0a60480fce421f1815a86dd0a20e07d32fd8828aa185e7e1b88ed292014fc/ClusterShell-1.9.2.tar.gz,aec17f1c6e063410be378f5bfac0ced80c942351b8e3024d054c1034fcd2843d,,ClusterShell-1.9.2.tar.gz,https:,https://github.com/cea-hpc/clustershell/archive/v1.9.2/ClusterShell-1.9.2.tar.gz,2461dfea5ddee718c5a963d878f1e84d1340d7bfecc477d1bf8f6fe16fe2668b,,false,false,tar.gz,0,1,very_suspicious,
cmconvert,https://src.fedoraproject.org/repo/pkgs/cmconvert/cmconvert-1.9.6.tar.gz/md5/d0d6be5ac88becc80f81cef4229565b4/cmconvert-1.9.6.tar.gz,8f79d26cd4a8b4e70053bee0d53cfdbc93c1e6e1a5cb95e0fbc643dfe1313076,,cmconvert-1.9.6.tar.gz,http:,http://www.smittyware.com/download/cmconvert-1.9.6.tar.gz,7726bb1f9038622269db38a208f2d87e16e7c49fdb30656f8b155402bafa4799,,false,false,tar.gz,0,1,very_suspicious,
code2html,https://src.fedoraproject.org/repo/pkgs/code2html/latest.tar.gz/md5/368377696547026c79c51a274571dc39/latest.tar.gz,f2fde58ba378766a21affc692eeac622aa1c6434f05c993aedf53203edec2d84,,latest.tar.gz,http:,http://www.palfrader.org/code2html/all/latest.tar.gz,5c0b718ec93d4ba39d184a964f1d78d3f50c6d66acec195ef69126fd982c1b21,,false,false,tar.gz,0,1,very_suspicious,
constantine-kde-theme,https://src.fedoraproject.org/repo/pkgs/constantine-kde-theme/constantine-kde-theme-12.1.0.tar.bz2/md5/b348d415e569cd4773ba4be2a3ec4b95/constantine-kde-theme-12.1.0.tar.bz2,916f3ccc10d8477ecd286aa8bc60171d5d5431ba01eeb9e60730c118166e6f37,,constantine-kde-theme-12.1.0.tar.bz2,https:,https://fedorahosted.org/releases/f/e/fedora-kde-artwork/constantine-kde-theme-12.1.0.tar.bz2,d3730e970af32bd5af9d0883b47fbb0914511abbbd46f40b261b3976c5cce731,,false,false,tar.bz2,0,1,very_suspicious,
corkscrew,https://src.fedoraproject.org/repo/pkgs/corkscrew/corkscrew-2.0.tar.gz/md5/35df77e7f0e59c0ec4f80313be52c10a/corkscrew-2.0.tar.gz,0d0fcbb41cba4a81c4ab494459472086f377f9edb78a2e2238ed19b58956b0be,,corkscrew-2.0.tar.gz,http:,http://www.agroman.net/corkscrew/corkscrew-2.0.tar.gz,6dc9c7fc93bb488bb0520a6c780a8d3c0fb5486a4711aca49b4c53fac7393023,,false,false,tar.gz,0,1,very_suspicious,
cowpatty,https://src.fedoraproject.org/repo/pkgs/cowpatty/cowpatty-4.6.tgz/md5/b90fd36ad987c99e7cc1d2a05a565cbd/cowpatty-4.6.tgz,cd3fc113e5052d3ee08ab71aa87edf772d044f760670c73fde5d5581d7803bc2,,cowpatty-4.6.tgz,http:,http://wirelessdefence.org/Contents/Files/cowpatty-4.6.tgz,c27bdea35b6c53091fe81fad6f4feab4e2ea3a11b12385f78e7c5c6ddfadd358,,false,false,tgz,0,1,very_suspicious,
cpuid,https://src.fedoraproject.org/repo/pkgs/cpuid/cpuid-20240409.src.tar.gz/sha512/04b3165d2441e4572754412eda330632bd6c0a2a16df4114231030cb991789ecf5507e1ea52f9ea1c84a43b2d190a95d07a6ee2788d8f8a2a6414da127751a36/cpuid-20240409.src.tar.gz,5812909464e9ed13f58da2b2b8d158129e833e6696edd47012b6b361c8ccbd5d,,cpuid-20240409.src.tar.gz,http:,http://www.etallen.com/cpuid/cpuid-20240409.src.tar.gz,21e1a7087baceaf5f8ddf77d27705e8a7d6a61fe47c710b6a4a5be26e33029a2,,false,false,tar.gz,0,1,very_suspicious,
credslayer,https://src.fedoraproject.org/repo/pkgs/credslayer/credslayer-0.1.2.tar.gz/sha512/dbdbcc673e85374be56710f5ec62469feef43ef94caf4fd7b3877576de782d49b98a5f6b267440d2c36c4f1c56200ed3e470d89ac2183ec6bb2b3526821dc6b8/credslayer-0.1.2.tar.gz,ee9c10f3c219d3cc3d1d8f5beec6976c520cc4f7035ab23536dccc36c80b13ea,,credslayer-0.1.2.tar.gz,https:,https://github.com/ShellCode33/CredSLayer/archive/v0.1.2/credslayer-0.1.2.tar.gz,01bc49e2a941ae259046948361fa2db42197e1603d4ccff067f49e425c5689ed,,false,false,tar.gz,0,1,very_suspicious,
cstream,https://src.fedoraproject.org/repo/pkgs/cstream/cstream-3.2.1.tar.gz/sha512/f40819f07e27887528d9ff1abe6183e6e97fcefc60eb0b289f20449cdef73567b2cb5f40c52bf66dd3f4c8f869bdfdcbe0faa983659e6f8f427129f75ee1ee70/cstream-3.2.1.tar.gz,2a1df6999f82f734716be460f7cf0b56bd0589c9b3d91ba392b941259578be75,,cstream-3.2.1.tar.gz,http:,http://www.cons.org/cracauer/download/cstream-3.2.1.tar.gz,2e6d87baef8050d760a31da0e330d6b1cf8dcfb64183ac2466a3fb581782cac0,,false,false,tar.gz,0,1,very_suspicious,
cxxtools,https://src.fedoraproject.org/repo/pkgs/cxxtools/cxxtools-3.0.tar.gz/sha512/839be18a8bf40c1cbaa016ac50ddacfd879d1f9bea6521209c65790d67d5ee81377519aac2fb373a5de154a293e33185401848e41a697aa57ad6aa42d4854250/cxxtools-3.0.tar.gz,07b18037fb0983f6292f5c8d53e2369e9e7a9711df2c9ad50838aacbc8c62f7c,,cxxtools-3.0.tar.gz,https:,https://github.com/maekitalo/cxxtools/archive/refs/tags/V3.0.tar.gz#/cxxtools-3.0.tar.gz,c48758af8c8bf993a45492fdd8acaf1109357f1c574810e353d3103277b4296b,,false,false,tar.gz,0,1,very_suspicious,
ddupdate,https://src.fedoraproject.org/repo/pkgs/ddupdate/ddupdate-0.7.1.tar.gz/sha512/edd20d44dd79c356d7ecbf7a3145f3c17681f5d148ed6a9e24407932b31235fed2a01285f024b4f945a64ca62460592b278c8218e6048d7738135045fdadeeb3/ddupdate-0.7.1.tar.gz,3f5f3e9a28ffd7cf50bfc8e7f9ead54b5e54638e34e01f003340206373c4a443,,ddupdate-0.7.1.tar.gz,http:,http://github.com/leamas/ddupdate/archive/0.7.1/ddupdate-0.7.1.tar.gz,d6890cde2973f214d5cf2e6a30bde470e1c611c50ef030560017bb8a63778aaf,,false,false,tar.gz,0,1,very_suspicious,
deepin-gir-generator,https://src.fedoraproject.org/repo/pkgs/deepin-gir-generator/go-gir-generator-2.2.0.tar.gz/sha512/bf860d3c0235c3f0e5f334c415d7b4942290d4ae920ccbc25d7a1e4695c4a28450770c5ed9cecd127eff9163f67c2286120e2cf6d3fd2fc3e154f3db494ca746/go-gir-generator-2.2.0.tar.gz,c49bd39acf9eb9efc071c36ab5b0e9ed7211484ced4557b45b412a593a61979b,,go-gir-generator-2.2.0.tar.gz,https:,https://github.com/linuxdeepin/go-gir-generator/archive/2.2.0/go-gir-generator-2.2.0.tar.gz,97a4a0514235d48deea263d629886be9908c4ea01ac953664e14a8a8ced46673,,false,false,tar.gz,0,1,very_suspicious,
demorse,https://src.fedoraproject.org/repo/pkgs/demorse/demorse-1.2.tar.bz2/md5/d4800b759ef4c8ffb6e73d173bcd563b/demorse-1.2.tar.bz2,48228b121f4df3bcd735a7c60871d9bea1c7f066da78c6f74e28694b8300a4ab,,demorse-1.2.tar.bz2,http:,http://www.qsl.net/5b4az/pkg/morse/demorse/demorse-1.2.tar.bz2,cc4f962afb3fc4b4f65cc7ce362147022bf993bc2e85e349d7b6b4656a06c43c,,false,false,tar.bz2,0,1,very_suspicious,
dhex,https://src.fedoraproject.org/repo/pkgs/dhex/dhex_0.69.tar.gz/sha512/76115fd6b67bf1f61af6acfbc4dac9ac54c14aeb291de6a190aa1ffa599cf8b3e40a422ed34c237cf1f5c7406b07e38e38fb1c9c9dd36ce93d05265238060ba0/dhex_0.69.tar.gz,52730bcd1cf16bd4dae0de42531be9a4057535ec61ca38c0804eb8246ea6c41b,,dhex_0.69.tar.gz,http:,http://www.dettus.net/dhex/dhex_0.69.tar.gz,0f3ef10c35003d70c9863f45206e3dc7b15c13cd97561db9d86e1b957b06e681,,false,false,tar.gz,0,1,very_suspicious,
diceware,https://src.fedoraproject.org/repo/pkgs/diceware/diceware-0.9.5.tar.gz/sha512/cd7c60d85b48f1fb597b147d029b2adcdb4f130b5822c2de2a50be7b042b704f00e35bc25824fea2edf2ee250f7782e9967ed075659be1ec0d59f18eb7c57105/diceware-0.9.5.tar.gz,70c5884eed7f9d55204075cc8816ef7259000a0548f930a98d51132eef5c90ad,,diceware-0.9.5.tar.gz,https:,https://files.pythonhosted.org/packages/source/d/diceware/diceware-0.9.5.tar.gz,22a998361fd2afbc7890062e228235b3501084de1e6a5bb61f16d2637977f50d,,false,false,tar.gz,0,1,very_suspicious,
dirvish,https://src.fedoraproject.org/repo/pkgs/dirvish/dirvish-1.2.1.tgz/md5/892ec9333b19e623880cdb499443c11b/dirvish-1.2.1.tgz,e0807d77bd073142d459f9d41e2721e7e37e3fb676fc4300d65c878a1428c059,,dirvish-1.2.1.tgz,http:,http://www.dirvish.org/dirvish-1.2.1.tgz,6b7f29c3541448db3d317607bda3eb9bac9fb3c51f970611ffe27e9d63507dcd,,false,false,tgz,0,1,very_suspicious,
